trajectory,iteration,evaluation_season,league_std_dev,team_0,team_1,team_2,team_3,team_4,team_5,team_6,team_7,team_8,team_9,team_10,team_11,team_12,team_13,team_14,team_15,team_16,team_17,team_18,team_19,team_20,team_21,team_22,team_23,team_24,team_25,team_26,team_27,team_28,team_29
0,0,0,0.1920747838363028,0.4268292682926829,0.926829268292683,0.47560975609756095,0.43902439024390244,0.9024390243902439,0.4634146341463415,0.6463414634146342,0.2926829268292683,0.5609756097560976,0.4268292682926829,0.32926829268292684,0.35365853658536583,0.7439024390243902,0.3170731707317073,0.8658536585365854,0.4024390243902439,0.4634146341463415,0.3048780487804878,0.2926829268292683,0.35365853658536583,0.8170731707317073,0.34146341463414637,0.7926829268292683,0.36585365853658536,0.36585365853658536,0.5,0.573170731707317,0.34146341463414637,0.5121951219512195,0.4024390243902439
0,0,1,0.1689805665920856,0.24390243902439024,0.9390243902439024,0.47560975609756095,0.36585365853658536,0.7926829268292683,0.3170731707317073,0.6585365853658537,0.6585365853658537,0.47560975609756095,0.4146341463414634,0.45121951219512196,0.3170731707317073,0.7073170731707317,0.43902439024390244,0.5609756097560976,0.6341463414634146,0.35365853658536583,0.47560975609756095,0.45121951219512196,0.45121951219512196,0.7195121951219512,0.4146341463414634,0.7804878048780488,0.3780487804878049,0.3048780487804878,0.3780487804878049,0.4024390243902439,0.6585365853658537,0.3170731707317073,0.4634146341463415
0,0,2,0.14866048739191004,0.573170731707317,0.926829268292683,0.4146341463414634,0.524390243902439,0.2926829268292683,0.35365853658536583,0.7317073170731707,0.573170731707317,0.5121951219512195,0.4268292682926829,0.3170731707317073,0.6463414634146342,0.5,0.5853658536585366,0.32926829268292684,0.4268292682926829,0.524390243902439,0.4146341463414634,0.7317073170731707,0.47560975609756095,0.7195121951219512,0.3902439024390244,0.36585365853658536,0.35365853658536583,0.5,0.4878048780487805,0.2804878048780488,0.6585365853658537,0.5365853658536586,0.4268292682926829
0,0,3,0.18317056932213252,0.524390243902439,0.9146341463414634,0.2804878048780488,0.4634146341463415,0.25609756097560976,0.25609756097560976,0.524390243902439,0.6951219512195121,0.5365853658536586,0.4634146341463415,0.5121951219512195,0.7073170731707317,0.4146341463414634,0.8048780487804879,0.25609756097560976,0.2682926829268293,0.6341463414634146,0.6951219512195121,0.6341463414634146,0.5609756097560976,0.32926829268292684,0.3780487804878049,0.24390243902439024,0.5,0.5853658536585366,0.3170731707317073,0.43902439024390244,0.8658536585365854,0.47560975609756095,0.4634146341463415
0,0,4,0.1602471816620083,0.5609756097560976,0.2682926829268293,0.2073170731707317,0.5,0.3780487804878049,0.24390243902439024,0.4024390243902439,0.6219512195121951,0.4878048780487805,0.6829268292682927,0.926829268292683,0.5365853658536586,0.4634146341463415,0.8902439024390244,0.3170731707317073,0.45121951219512196,0.45121951219512196,0.6463414634146342,0.524390243902439,0.3170731707317073,0.4024390243902439,0.45121951219512196,0.4878048780487805,0.5975609756097561,0.5,0.4268292682926829,0.573170731707317,0.6463414634146342,0.5609756097560976,0.47560975609756095
0,0,5,0.14374388398821514,0.45121951219512196,0.45121951219512196,0.5365853658536586,0.6707317073170732,0.4878048780487805,0.6463414634146342,0.43902439024390244,0.3170731707317073,0.43902439024390244,0.5609756097560976,0.5975609756097561,0.34146341463414637,0.15853658536585366,0.7073170731707317,0.5609756097560976,0.4878048780487805,0.573170731707317,0.35365853658536583,0.6463414634146342,0.2926829268292683,0.5,0.5,0.7073170731707317,0.2804878048780488,0.4634146341463415,0.6341463414634146,0.8170731707317073,0.5,0.5121951219512195,0.36585365853658536
0,0,6,0.15251217756939983,0.3170731707317073,0.5,0.3902439024390244,0.7926829268292683,0.21951219512195122,0.4024390243902439,0.6585365853658537,0.25609756097560976,0.5609756097560976,0.5121951219512195,0.6585365853658537,0.3902439024390244,0.3048780487804878,0.8658536585365854,0.3780487804878049,0.5365853658536586,0.5975609756097561,0.2926829268292683,0.45121951219512196,0.5609756097560976,0.6097560975609756,0.6219512195121951,0.6341463414634146,0.45121951219512196,0.47560975609756095,0.7195121951219512,0.4634146341463415,0.4146341463414634,0.5,0.4634146341463415
0,0,7,0.15604673969444002,0.5853658536585366,0.8658536585365854,0.2073170731707317,0.5,0.6219512195121951,0.524390243902439,0.4146341463414634,0.6341463414634146,0.4878048780487805,0.3902439024390244,0.35365853658536583,0.34146341463414637,0.6585365853658537,0.7317073170731707,0.4268292682926829,0.5609756097560976,0.6707317073170732,0.3170731707317073,0.2682926829268293,0.4878048780487805,0.36585365853658536,0.2926829268292683,0.7682926829268293,0.4024390243902439,0.47560975609756095,0.6341463414634146,0.43902439024390244,0.6219512195121951,0.573170731707317,0.3780487804878049
0,0,8,0.13858152254123676,0.5853658536585366,0.45121951219512196,0.35365853658536583,0.4024390243902439,0.34146341463414637,0.2073170731707317,0.36585365853658536,0.6341463414634146,0.6219512195121951,0.4878048780487805,0.5975609756097561,0.5365853658536586,0.5853658536585366,0.7439024390243902,0.5609756097560976,0.4268292682926829,0.6951219512195121,0.3902439024390244,0.4268292682926829,0.43902439024390244,0.4146341463414634,0.4024390243902439,0.4878048780487805,0.524390243902439,0.6219512195121951,0.4268292682926829,0.7682926829268293,0.7804878048780488,0.35365853658536583,0.36585365853658536
0,0,9,0.11530679662022257,0.5121951219512195,0.7560975609756098,0.7073170731707317,0.4268292682926829,0.5609756097560976,0.5121951219512195,0.4878048780487805,0.3170731707317073,0.36585365853658536,0.45121951219512196,0.3780487804878049,0.5121951219512195,0.5365853658536586,0.3048780487804878,0.6829268292682927,0.4146341463414634,0.573170731707317,0.4634146341463415,0.5975609756097561,0.45121951219512196,0.35365853658536583,0.4634146341463415,0.5121951219512195,0.4268292682926829,0.573170731707317,0.5121951219512195,0.5609756097560976,0.7439024390243902,0.3780487804878049,0.4634146341463415
